variable;code;vintage
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SH;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SH-Solids-Solids;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SH-LPG-LPG;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SH-Oil-Oil_LiqBio;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SH-GasHP-NG_Biogas;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SH-GasTH-NG_Biogas;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SH-Biomass-Biomass_Waste;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SH-Geo-Geo;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SH-DistrHeat-Steam_Distr;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SH-AdvElc-Elec;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SH-ConvElc-Elec;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SH-TotalCirculation-Elec;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SC;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SC-GasHP-NG_Biogas;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-SC-AC-Elec;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-HW;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-HW-Solids-Solids;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-HW-LPG-LPG;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-HW-Oil-Oil_LiqBio;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-HW-Gas-NG_Biogas;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-HW-Biomass-Biomass_Waste;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-HW-DistrHeat-Steam_Distr;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-HW-Elc-Elec;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-HW-TotalSolar-Solar;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-CA;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-CA-LPG;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-CA-Gas-NG_Biogas;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-CA-Biomass-Biomass_Waste;
;EMI_per_building-kgCO2-Ser-Bld-Thermal-CA-Elc-Elec;
;FEC_per_sqm-kWh-Ser-Bld-Thermal;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SH;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SH-Solids-Solids;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SH-LPG-LPG;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SH-Oil-Oil_LiqBio;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SH-GasHP-NG_Biogas;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SH-GasTH-NG_Biogas;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SH-Biomass-Biomass_Waste;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SH-Geo-Geo;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SH-DistrHeat-Steam_Distr;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SH-AdvElc-Elec;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SH-ConvElc-Elec;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SH-TotalCirculation-Elec;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SC;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SC-GasHP-NG_Biogas;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-SC-AC-Elec;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-HW;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-HW-Solids-Solids;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-HW-LPG-LPG;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-HW-Oil-Oil_LiqBio;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-HW-Gas-NG_Biogas;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-HW-Biomass-Biomass_Waste;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-HW-DistrHeat-Steam_Distr;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-HW-Elc-Elec;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-HW-TotalSolar-Solar;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-CA;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-CA-LPG;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-CA-Gas-NG_Biogas;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-CA-Biomass-Biomass_Waste;
;FEC_per_sqm-kWh-Ser-Bld-Thermal-CA-Elc-Elec;
;TES_per_sqm-kWh-Ser-Bld-Thermal;
;TES_per_sqm-kWh-Ser-Bld-Thermal-SH;
UEperSqm|Commercial|Space heating|Coal;TES_per_sqm-kWh-Ser-Bld-Thermal-SH-Solids-Solids;
UEperSqm|Commercial|Space heating|Liquids;TES_per_sqm-kWh-Ser-Bld-Thermal-SH-LPG-LPG;
UEperSqm|Commercial|Space heating|Liquids;TES_per_sqm-kWh-Ser-Bld-Thermal-SH-Oil-Oil_LiqBio;
UEperSqm|Commercial|Space heating|Gases;TES_per_sqm-kWh-Ser-Bld-Thermal-SH-GasHP-NG_Biogas;
UEperSqm|Commercial|Space heating|Gases;TES_per_sqm-kWh-Ser-Bld-Thermal-SH-GasTH-NG_Biogas;
UEperSqm|Commercial|Space heating|Biomass;TES_per_sqm-kWh-Ser-Bld-Thermal-SH-Biomass-Biomass_Waste;
;TES_per_sqm-kWh-Ser-Bld-Thermal-SH-Geo-Geo;
UEperSqm|Commercial|Space heating|Heat;TES_per_sqm-kWh-Ser-Bld-Thermal-SH-DistrHeat-Steam_Distr;
UEperSqm|Commercial|Space heating|Electricity|Heat pump;TES_per_sqm-kWh-Ser-Bld-Thermal-SH-AdvElc-Elec;
UEperSqm|Commercial|Space heating|Electricity|Resistive electric;TES_per_sqm-kWh-Ser-Bld-Thermal-SH-ConvElc-Elec;
;TES_per_sqm-kWh-Ser-Bld-Thermal-SH-TotalCirculation-Elec;
;TES_per_sqm-kWh-Ser-Bld-Thermal-SC;
;TES_per_sqm-kWh-Ser-Bld-Thermal-SC-GasHP-NG_Biogas;
;TES_per_sqm-kWh-Ser-Bld-Thermal-SC-AC-Elec;
;TES_per_sqm-kWh-Ser-Bld-Thermal-HW;
;TES_per_sqm-kWh-Ser-Bld-Thermal-HW-Solids-Solids;
;TES_per_sqm-kWh-Ser-Bld-Thermal-HW-LPG-LPG;
;TES_per_sqm-kWh-Ser-Bld-Thermal-HW-Oil-Oil_LiqBio;
;TES_per_sqm-kWh-Ser-Bld-Thermal-HW-Gas-NG_Biogas;
;TES_per_sqm-kWh-Ser-Bld-Thermal-HW-Biomass-Biomass_Waste;
;TES_per_sqm-kWh-Ser-Bld-Thermal-HW-DistrHeat-Steam_Distr;
;TES_per_sqm-kWh-Ser-Bld-Thermal-HW-Elc-Elec;
;TES_per_sqm-kWh-Ser-Bld-Thermal-HW-TotalSolar-Solar;
;TES_per_sqm-kWh-Ser-Bld-Thermal-CA;
;TES_per_sqm-kWh-Ser-Bld-Thermal-CA-LPG;
;TES_per_sqm-kWh-Ser-Bld-Thermal-CA-Gas-NG_Biogas;
;TES_per_sqm-kWh-Ser-Bld-Thermal-CA-Biomass-Biomass_Waste;
;TES_per_sqm-kWh-Ser-Bld-Thermal-CA-Elc-Elec;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SH;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SH-Solids-Solids;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SH-LPG-LPG;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SH-Oil-Oil_LiqBio;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SH-GasHP-NG_Biogas;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SH-GasTH-NG_Biogas;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SH-Biomass-Biomass_Waste;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SH-Geo-Geo;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SH-DistrHeat-Steam_Distr;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SH-AdvElc-Elec;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SH-ConvElc-Elec;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SH-TotalCirculation-Elec;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SC;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SC-GasHP-NG_Biogas;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-SC-AC-Elec;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-HW;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-HW-Solids-Solids;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-HW-LPG-LPG;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-HW-Oil-Oil_LiqBio;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-HW-Gas-NG_Biogas;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-HW-Biomass-Biomass_Waste;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-HW-DistrHeat-Steam_Distr;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-HW-Elc-Elec;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-HW-TotalSolar-Solar;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-CA;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-CA-LPG;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-CA-Gas-NG_Biogas;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-CA-Biomass-Biomass_Waste;
;EMI_per_sqm-kgCO2-Ser-Bld-Thermal-CA-Elc-Elec;
;NUM-number-Ser-BldNew-Thermal;
;NUM-number-Ser-BldNew-Thermal-SH;
;NUM-number-Ser-BldNew-Thermal-SH-Solids;
;NUM-number-Ser-BldNew-Thermal-SH-LPG;
;NUM-number-Ser-BldNew-Thermal-SH-Oil;
;NUM-number-Ser-BldNew-Thermal-SH-GasHP;
;NUM-number-Ser-BldNew-Thermal-SH-GasTH;
;NUM-number-Ser-BldNew-Thermal-SH-Biomass;
;NUM-number-Ser-BldNew-Thermal-SH-Geo;
;NUM-number-Ser-BldNew-Thermal-SH-DistrHeat;
;NUM-number-Ser-BldNew-Thermal-SH-AdvElc;
;NUM-number-Ser-BldNew-Thermal-SH-ConvElc;
;NUM-number-Ser-BldNew-Thermal-SC;
;NUM-number-Ser-BldNew-Thermal-SC-GasHP;
;NUM-number-Ser-BldNew-Thermal-SC-AC;
;NUM-number-Ser-BldNew-Thermal-HW;
;NUM-number-Ser-BldNew-Thermal-HW-Solids;
;NUM-number-Ser-BldNew-Thermal-HW-LPG;
;NUM-number-Ser-BldNew-Thermal-HW-Oil;
;NUM-number-Ser-BldNew-Thermal-HW-Gas;
;NUM-number-Ser-BldNew-Thermal-HW-Biomass;
;NUM-number-Ser-BldNew-Thermal-HW-DistrHeat;
;NUM-number-Ser-BldNew-Thermal-HW-Elc;
;NUM-number-Ser-BldNew-Thermal-HW-Solar;
;NUM-number-Ser-BldNew-Thermal-CA;
;NUM-number-Ser-BldNew-Thermal-CA-LPG;
;NUM-number-Ser-BldNew-Thermal-CA-Gas;
;NUM-number-Ser-BldNew-Thermal-CA-Biomass;
;NUM-number-Ser-BldNew-Thermal-CA-Elc;
;FEC-ktoe-Ser-BldNew-Thermal;
;FEC-ktoe-Ser-BldNew-Thermal-SH;
;FEC-ktoe-Ser-BldNew-Thermal-SH-Solids-Solids;
;FEC-ktoe-Ser-BldNew-Thermal-SH-LPG-LPG;
;FEC-ktoe-Ser-BldNew-Thermal-SH-Oil-Oil_LiqBio;
;FEC-ktoe-Ser-BldNew-Thermal-SH-GasHP-NG_Biogas;
;FEC-ktoe-Ser-BldNew-Thermal-SH-GasTH-NG_Biogas;
;FEC-ktoe-Ser-BldNew-Thermal-SH-Biomass-Biomass_Waste;
;FEC-ktoe-Ser-BldNew-Thermal-SH-Geo-Geo;
;FEC-ktoe-Ser-BldNew-Thermal-SH-DistrHeat-Steam_Distr;
;FEC-ktoe-Ser-BldNew-Thermal-SH-AdvElc-Elec;
;FEC-ktoe-Ser-BldNew-Thermal-SH-ConvElc-Elec;
;FEC-ktoe-Ser-BldNew-Thermal-SH-TotalCirculation-Elec;
;FEC-ktoe-Ser-BldNew-Thermal-SC;
;FEC-ktoe-Ser-BldNew-Thermal-SC-GasHP-NG_Biogas;
;FEC-ktoe-Ser-BldNew-Thermal-SC-AC-Elec;
;FEC-ktoe-Ser-BldNew-Thermal-HW;
;FEC-ktoe-Ser-BldNew-Thermal-HW-Solids-Solids;
;FEC-ktoe-Ser-BldNew-Thermal-HW-LPG-LPG;
;FEC-ktoe-Ser-BldNew-Thermal-HW-Oil-Oil_LiqBio;
;FEC-ktoe-Ser-BldNew-Thermal-HW-Gas-NG_Biogas;
;FEC-ktoe-Ser-BldNew-Thermal-HW-Biomass-Biomass_Waste;
;FEC-ktoe-Ser-BldNew-Thermal-HW-DistrHeat-Steam_Distr;
;FEC-ktoe-Ser-BldNew-Thermal-HW-Elc-Elec;
;FEC-ktoe-Ser-BldNew-Thermal-HW-TotalSolar-Solar;
;FEC-ktoe-Ser-BldNew-Thermal-CA;
;FEC-ktoe-Ser-BldNew-Thermal-CA-LPG;
;FEC-ktoe-Ser-BldNew-Thermal-CA-Gas-NG_Biogas;
;FEC-ktoe-Ser-BldNew-Thermal-CA-Biomass-Biomass_Waste;
;FEC-ktoe-Ser-BldNew-Thermal-CA-Elc-Elec;
;TES-ktoe-Ser-BldNew-Thermal;
;TES-ktoe-Ser-BldNew-Thermal-SH;
;TES-ktoe-Ser-BldNew-Thermal-SH-Solids-Solids;
;TES-ktoe-Ser-BldNew-Thermal-SH-LPG-LPG;
;TES-ktoe-Ser-BldNew-Thermal-SH-Oil-Oil_LiqBio;
;TES-ktoe-Ser-BldNew-Thermal-SH-GasHP-NG_Biogas;
;TES-ktoe-Ser-BldNew-Thermal-SH-GasTH-NG_Biogas;
;TES-ktoe-Ser-BldNew-Thermal-SH-Biomass-Biomass_Waste;
;TES-ktoe-Ser-BldNew-Thermal-SH-Geo-Geo;
;TES-ktoe-Ser-BldNew-Thermal-SH-DistrHeat-Steam_Distr;
;TES-ktoe-Ser-BldNew-Thermal-SH-AdvElc-Elec;
;TES-ktoe-Ser-BldNew-Thermal-SH-ConvElc-Elec;
;TES-ktoe-Ser-BldNew-Thermal-SH-TotalCirculation-Elec;
;TES-ktoe-Ser-BldNew-Thermal-SC;
;TES-ktoe-Ser-BldNew-Thermal-SC-GasHP-NG_Biogas;
;TES-ktoe-Ser-BldNew-Thermal-SC-AC-Elec;
;TES-ktoe-Ser-BldNew-Thermal-HW;
;TES-ktoe-Ser-BldNew-Thermal-HW-Solids-Solids;
;TES-ktoe-Ser-BldNew-Thermal-HW-LPG-LPG;
;TES-ktoe-Ser-BldNew-Thermal-HW-Oil-Oil_LiqBio;
;TES-ktoe-Ser-BldNew-Thermal-HW-Gas-NG_Biogas;
;TES-ktoe-Ser-BldNew-Thermal-HW-Biomass-Biomass_Waste;
;TES-ktoe-Ser-BldNew-Thermal-HW-DistrHeat-Steam_Distr;
;TES-ktoe-Ser-BldNew-Thermal-HW-Elc-Elec;
;TES-ktoe-Ser-BldNew-Thermal-HW-TotalSolar-Solar;
;TES-ktoe-Ser-BldNew-Thermal-CA;
;TES-ktoe-Ser-BldNew-Thermal-CA-LPG;
;TES-ktoe-Ser-BldNew-Thermal-CA-Gas-NG_Biogas;
;TES-ktoe-Ser-BldNew-Thermal-CA-Biomass-Biomass_Waste;
;TES-ktoe-Ser-BldNew-Thermal-CA-Elc-Elec;
;Eff-ratio-Ser-BldNew-Thermal;
;Eff-ratio-Ser-BldNew-Thermal-SH;
;Eff-ratio-Ser-BldNew-Thermal-SH-Solids-Solids;
;Eff-ratio-Ser-BldNew-Thermal-SH-LPG-LPG;
;Eff-ratio-Ser-BldNew-Thermal-SH-Oil-Oil_LiqBio;
;Eff-ratio-Ser-BldNew-Thermal-SH-GasHP-NG_Biogas;
;Eff-ratio-Ser-BldNew-Thermal-SH-GasTH-NG_Biogas;
;Eff-ratio-Ser-BldNew-Thermal-SH-Biomass-Biomass_Waste;
;Eff-ratio-Ser-BldNew-Thermal-SH-Geo-Geo;
;Eff-ratio-Ser-BldNew-Thermal-SH-DistrHeat-Steam_Distr;
;Eff-ratio-Ser-BldNew-Thermal-SH-AdvElc-Elec;
;Eff-ratio-Ser-BldNew-Thermal-SH-ConvElc-Elec;
;Eff-ratio-Ser-BldNew-Thermal-SH-TotalCirculation-Elec;
;Eff-ratio-Ser-BldNew-Thermal-SC;
;Eff-ratio-Ser-BldNew-Thermal-SC-GasHP-NG_Biogas;
;Eff-ratio-Ser-BldNew-Thermal-SC-AC-Elec;
;Eff-ratio-Ser-BldNew-Thermal-HW;
;Eff-ratio-Ser-BldNew-Thermal-HW-Solids-Solids;
;Eff-ratio-Ser-BldNew-Thermal-HW-LPG-LPG;
;Eff-ratio-Ser-BldNew-Thermal-HW-Oil-Oil_LiqBio;
;Eff-ratio-Ser-BldNew-Thermal-HW-Gas-NG_Biogas;
;Eff-ratio-Ser-BldNew-Thermal-HW-Biomass-Biomass_Waste;
;Eff-ratio-Ser-BldNew-Thermal-HW-DistrHeat-Steam_Distr;
;Eff-ratio-Ser-BldNew-Thermal-HW-Elc-Elec;
;Eff-ratio-Ser-BldNew-Thermal-HW-TotalSolar-Solar;
;Eff-ratio-Ser-BldNew-Thermal-CA;
;Eff-ratio-Ser-BldNew-Thermal-CA-LPG;
;Eff-ratio-Ser-BldNew-Thermal-CA-Gas-NG_Biogas;
;Eff-ratio-Ser-BldNew-Thermal-CA-Biomass-Biomass_Waste;
;Eff-ratio-Ser-BldNew-Thermal-CA-Elc-Elec;
;EMI-ktCO2-Ser-BldNew-Thermal;
;EMI-ktCO2-Ser-BldNew-Thermal-SH;
;EMI-ktCO2-Ser-BldNew-Thermal-SH-Solids-Solids;
;EMI-ktCO2-Ser-BldNew-Thermal-SH-LPG-LPG;
;EMI-ktCO2-Ser-BldNew-Thermal-SH-Oil-Oil_LiqBio;
;EMI-ktCO2-Ser-BldNew-Thermal-SH-GasHP-NG_Biogas;
;EMI-ktCO2-Ser-BldNew-Thermal-SH-GasTH-NG_Biogas;
;EMI-ktCO2-Ser-BldNew-Thermal-SH-Biomass-Biomass_Waste;
;EMI-ktCO2-Ser-BldNew-Thermal-SH-Geo-Geo;
;EMI-ktCO2-Ser-BldNew-Thermal-SH-DistrHeat-Steam_Distr;
;EMI-ktCO2-Ser-BldNew-Thermal-SH-AdvElc-Elec;
;EMI-ktCO2-Ser-BldNew-Thermal-SH-ConvElc-Elec;
;EMI-ktCO2-Ser-BldNew-Thermal-SH-TotalCirculation-Elec;
;EMI-ktCO2-Ser-BldNew-Thermal-SC;
;EMI-ktCO2-Ser-BldNew-Thermal-SC-GasHP-NG_Biogas;
;EMI-ktCO2-Ser-BldNew-Thermal-SC-AC-Elec;
;EMI-ktCO2-Ser-BldNew-Thermal-HW;
;EMI-ktCO2-Ser-BldNew-Thermal-HW-Solids-Solids;
;EMI-ktCO2-Ser-BldNew-Thermal-HW-LPG-LPG;
;EMI-ktCO2-Ser-BldNew-Thermal-HW-Oil-Oil_LiqBio;
;EMI-ktCO2-Ser-BldNew-Thermal-HW-Gas-NG_Biogas;
;EMI-ktCO2-Ser-BldNew-Thermal-HW-Biomass-Biomass_Waste;
;EMI-ktCO2-Ser-BldNew-Thermal-HW-DistrHeat-Steam_Distr;
;EMI-ktCO2-Ser-BldNew-Thermal-HW-Elc-Elec;
;EMI-ktCO2-Ser-BldNew-Thermal-HW-TotalSolar-Solar;
;EMI-ktCO2-Ser-BldNew-Thermal-CA;
;EMI-ktCO2-Ser-BldNew-Thermal-CA-LPG;
;EMI-ktCO2-Ser-BldNew-Thermal-CA-Gas-NG_Biogas;
;EMI-ktCO2-Ser-BldNew-Thermal-CA-Biomass-Biomass_Waste;
;EMI-ktCO2-Ser-BldNew-Thermal-CA-Elc-Elec;
;FEC_per_building-kWh-Ser-BldNew-Thermal;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SH;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SH-Solids-Solids;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SH-LPG-LPG;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SH-Oil-Oil_LiqBio;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SH-GasHP-NG_Biogas;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SH-GasTH-NG_Biogas;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SH-Biomass-Biomass_Waste;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SH-Geo-Geo;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SH-DistrHeat-Steam_Distr;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SH-AdvElc-Elec;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SH-ConvElc-Elec;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SH-TotalCirculation-Elec;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SC;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SC-GasHP-NG_Biogas;
;FEC_per_building-kWh-Ser-BldNew-Thermal-SC-AC-Elec;
;FEC_per_building-kWh-Ser-BldNew-Thermal-HW;
;FEC_per_building-kWh-Ser-BldNew-Thermal-HW-Solids-Solids;
;FEC_per_building-kWh-Ser-BldNew-Thermal-HW-LPG-LPG;
;FEC_per_building-kWh-Ser-BldNew-Thermal-HW-Oil-Oil_LiqBio;
;FEC_per_building-kWh-Ser-BldNew-Thermal-HW-Gas-NG_Biogas;
;FEC_per_building-kWh-Ser-BldNew-Thermal-HW-Biomass-Biomass_Waste;
;FEC_per_building-kWh-Ser-BldNew-Thermal-HW-DistrHeat-Steam_Distr;
;FEC_per_building-kWh-Ser-BldNew-Thermal-HW-Elc-Elec;
;FEC_per_building-kWh-Ser-BldNew-Thermal-HW-TotalSolar-Solar;
;FEC_per_building-kWh-Ser-BldNew-Thermal-CA;
;FEC_per_building-kWh-Ser-BldNew-Thermal-CA-LPG;
;FEC_per_building-kWh-Ser-BldNew-Thermal-CA-Gas-NG_Biogas;
;FEC_per_building-kWh-Ser-BldNew-Thermal-CA-Biomass-Biomass_Waste;
;FEC_per_building-kWh-Ser-BldNew-Thermal-CA-Elc-Elec;
;TES_per_building-kWh-Ser-BldNew-Thermal;
;TES_per_building-kWh-Ser-BldNew-Thermal-SH;
;TES_per_building-kWh-Ser-BldNew-Thermal-SH-Solids-Solids;
;TES_per_building-kWh-Ser-BldNew-Thermal-SH-LPG-LPG;
;TES_per_building-kWh-Ser-BldNew-Thermal-SH-Oil-Oil_LiqBio;
;TES_per_building-kWh-Ser-BldNew-Thermal-SH-GasHP-NG_Biogas;
;TES_per_building-kWh-Ser-BldNew-Thermal-SH-GasTH-NG_Biogas;
;TES_per_building-kWh-Ser-BldNew-Thermal-SH-Biomass-Biomass_Waste;
;TES_per_building-kWh-Ser-BldNew-Thermal-SH-Geo-Geo;
;TES_per_building-kWh-Ser-BldNew-Thermal-SH-DistrHeat-Steam_Distr;
;TES_per_building-kWh-Ser-BldNew-Thermal-SH-AdvElc-Elec;
;TES_per_building-kWh-Ser-BldNew-Thermal-SH-ConvElc-Elec;
;TES_per_building-kWh-Ser-BldNew-Thermal-SH-TotalCirculation-Elec;
;TES_per_building-kWh-Ser-BldNew-Thermal-SC;
;TES_per_building-kWh-Ser-BldNew-Thermal-SC-GasHP-NG_Biogas;
;TES_per_building-kWh-Ser-BldNew-Thermal-SC-AC-Elec;
;TES_per_building-kWh-Ser-BldNew-Thermal-HW;
;TES_per_building-kWh-Ser-BldNew-Thermal-HW-Solids-Solids;
;TES_per_building-kWh-Ser-BldNew-Thermal-HW-LPG-LPG;
;TES_per_building-kWh-Ser-BldNew-Thermal-HW-Oil-Oil_LiqBio;
;TES_per_building-kWh-Ser-BldNew-Thermal-HW-Gas-NG_Biogas;
;TES_per_building-kWh-Ser-BldNew-Thermal-HW-Biomass-Biomass_Waste;
;TES_per_building-kWh-Ser-BldNew-Thermal-HW-DistrHeat-Steam_Distr;
;TES_per_building-kWh-Ser-BldNew-Thermal-HW-Elc-Elec;
;TES_per_building-kWh-Ser-BldNew-Thermal-HW-TotalSolar-Solar;
;TES_per_building-kWh-Ser-BldNew-Thermal-CA;
;TES_per_building-kWh-Ser-BldNew-Thermal-CA-LPG;
;TES_per_building-kWh-Ser-BldNew-Thermal-CA-Gas-NG_Biogas;
;TES_per_building-kWh-Ser-BldNew-Thermal-CA-Biomass-Biomass_Waste;
;TES_per_building-kWh-Ser-BldNew-Thermal-CA-Elc-Elec;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SH;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SH-Solids-Solids;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SH-LPG-LPG;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SH-Oil-Oil_LiqBio;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SH-GasHP-NG_Biogas;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SH-GasTH-NG_Biogas;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SH-Biomass-Biomass_Waste;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SH-Geo-Geo;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SH-DistrHeat-Steam_Distr;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SH-AdvElc-Elec;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SH-ConvElc-Elec;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SH-TotalCirculation-Elec;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SC;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SC-GasHP-NG_Biogas;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-SC-AC-Elec;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-HW;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-HW-Solids-Solids;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-HW-LPG-LPG;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-HW-Oil-Oil_LiqBio;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-HW-Gas-NG_Biogas;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-HW-Biomass-Biomass_Waste;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-HW-DistrHeat-Steam_Distr;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-HW-Elc-Elec;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-HW-TotalSolar-Solar;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-CA;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-CA-LPG;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-CA-Gas-NG_Biogas;
;EMI_per_building-kgCO2-Ser-BldNew-Thermal-CA-Biomass-Biomass_Waste;
